Benchmark level: 2.5% per year 
Test period: 25540101 - 25570311
Fund,1,2,3,4,5,6,7,sharpe_ratio,annual_return,sharpe_ratio_sort,annual_return_sort
allocation,0,10,10,0,10,40,30,0.15150,0.76748,0,1
allocation,0,10,10,0,10,50,20,0.14006,0.64487,0,1
allocation,0,10,10,0,10,60,10,0.12657,0.52398,0,1
allocation,0,10,10,0,10,70,0,0.11021,0.40484,0,0
allocation,0,10,10,0,20,0,60,0.17654,1.09624,0,1
allocation,0,10,10,0,20,10,50,0.16847,0.96961,0,1
allocation,0,10,10,0,20,20,40,0.15940,0.84457,0,1
allocation,0,10,10,0,20,30,30,0.14905,0.72117,0,1
allocation,0,10,10,0,20,40,20,0.13700,0.59946,0,1
allocation,0,10,10,0,20,50,10,0.12262,0.47947,0,0
allocation,0,10,10,0,20,60,0,0.10494,0.36126,0,0
allocation,0,10,10,0,30,0,50,0.16672,0.92203,0,1
allocation,0,10,10,0,30,10,40,0.15731,0.79785,0,1
allocation,0,10,10,0,30,20,30,0.14647,0.67533,0,1
allocation,0,10,10,0,30,30,20,0.13373,0.55451,0,1
allocation,0,10,10,0,30,40,10,0.11833,0.43543,0,0
allocation,0,10,10,0,30,50,0,0.09907,0.31816,0,0
allocation,0,10,10,0,40,0,40,0.15513,0.75158,0,1
allocation,0,10,10,0,40,10,30,0.14375,0.62994,0,1
allocation,0,10,10,0,40,20,20,0.13021,0.51003,0,1
allocation,0,10,10,0,40,30,10,0.11361,0.39188,0,0
allocation,0,10,10,0,40,40,0,0.09246,0.27555,0,0
allocation,0,10,10,0,50,0,30,0.14085,0.58502,0,1
allocation,0,10,10,0,50,10,20,0.12639,0.46602,0,0
allocation,0,10,10,0,50,20,10,0.10837,0.34881,0,0
allocation,0,10,10,0,50,30,0,0.08492,0.23344,0,0
allocation,0,10,10,0,60,0,20,0.12221,0.42249,0,0
allocation,0,10,10,0,60,10,10,0.10250,0.30623,0,0
allocation,0,10,10,0,60,20,0,0.07619,0.19182,0,0
allocation,0,10,10,0,70,0,10,0.09582,0.26414,0,0
allocation,0,10,10,0,70,10,0,0.06591,0.15071,0,0
allocation,0,10,10,0,80,0,0,0.05354,0.11011,0,0
allocation,0,10,10,10,0,0,70,0.19244,1.27768,0,1
allocation,0,10,10,10,0,10,60,0.18578,1.14980,0,1
allocation,0,10,10,10,0,20,50,0.17844,1.02346,0,1
allocation,0,10,10,10,0,30,40,0.17025,0.89872,0,1
allocation,0,10,10,10,0,40,30,0.16093,0.77561,0,1
allocation,0,10,10,10,0,50,20,0.15014,0.65417,0,1
allocation,0,10,10,10,0,60,10,0.13732,0.53446,0,1
allocation,0,10,10,10,0,70,0,0.12162,0.41652,0,0
allocation,0,10,10,10,10,0,60,0.18465,1.10150,0,1
allocation,0,10,10,10,10,10,50,0.17712,0.97600,0,1
allocation,0,10,10,10,10,20,40,0.16865,0.85211,0,1
allocation,0,10,10,10,10,30,30,0.15895,0.72987,0,1
allocation,0,10,10,10,10,40,20,0.14760,0.60933,0,1
allocation,0,10,10,10,10,50,10,0.13395,0.49053,0,0
allocation,0,10,10,10,10,60,0,0.11696,0.37353,0,0
allocation,0,10,10,10,20,0,50,0.17578,0.92899,0,1
allocation,0,10,10,10,20,10,40,0.16701,0.80596,0,1
allocation,0,10,10,10,20,20,30,0.15689,0.68460,0,1
allocation,0,10,10,10,20,30,20,0.14490,0.56496,0,1
allocation,0,10,10,10,20,40,10,0.13029,0.44708,0,0
allocation,0,10,10,10,20,50,0,0.11174,0.33102,0,0
allocation,0,10,10,10,30,0,40,0.16533,0.76026,0,1
allocation,0,10,10,10,30,10,30,0.15472,0.63979,0,1
allocation,0,10,10,10,30,20,20,0.14201,0.52106,0,1
allocation,0,10,10,10,30,30,10,0.12625,0.40412,0,0
allocation,0,10,10,10,30,40,0,0.10583,0.28901,0,0
allocation,0,10,10,10,40,0,30,0.15244,0.59545,0,1
allocation,0,10,10,10,40,10,20,0.13889,0.47764,0,0
allocation,0,10,10,10,40,20,10,0.12177,0.36164,0,0
allocation,0,10,10,10,40,30,0,0.09902,0.24749,0,0
allocation,0,10,10,10,50,0,20,0.13548,0.43470,0,0
allocation,0,10,10,10,50,10,10,0.11672,0.31965,0,0
allocation,0,10,10,10,50,20,0,0.09103,0.20647,0,0
allocation,0,10,10,10,60,0,10,0.11093,0.27816,0,0
allocation,0,10,10,10,60,10,0,0.08146,0.16596,0,0
allocation,0,10,10,10,70,0,0,0.06969,0.12596,0,0
allocation,0,10,10,20,0,0,60,0.19355,1.10738,0,1
allocation,0,10,10,20,0,10,50,0.18668,0.98301,0,1
allocation,0,10,10,20,0,20,40,0.17895,0.86027,0,1
allocation,0,10,10,20,0,30,30,0.17010,0.73919,0,1
allocation,0,10,10,20,0,40,20,0.15969,0.61983,0,1
allocation,0,10,10,20,0,50,10,0.14709,0.50222,0,1
allocation,0,10,10,20,0,60,0,0.13119,0.38642,0,0
allocation,0,10,10,20,10,0,50,0.18582,0.93656,0,1
allocation,0,10,10,20,10,10,40,0.17787,0.81468,0,1
allocation,0,10,10,20,10,20,30,0.16867,0.69449,0,1
allocation,0,10,10,20,10,30,20,0.15774,0.57604,0,1
allocation,0,10,10,20,10,40,10,0.14428,0.45936,0,0
allocation,0,10,10,20,10,50,0,0.12694,0.34450,0,0
allocation,0,10,10,20,20,0,40,0.17680,0.76956,0,1
allocation,0,10,10,20,20,10,30,0.16723,0.65026,0,1
allocation,0,10,10,20,20,20,20,0.15569,0.53272,0,1
allocation,0,10,10,20,20,30,10,0.14122,0.41698,0,0
allocation,0,10,10,20,20,40,0,0.12210,0.30308,0,0
allocation,0,10,10,20,30,0,30,0.16574,0.60650,0,1
allocation,0,10,10,20,30,10,20,0.15350,0.48988,0,0
allocation,0,10,10,20,30,20,10,0.13783,0.37509,0,0
allocation,0,10,10,20,30,30,0,0.11649,0.26216,0,0
allocation,0,10,10,20,40,0,20,0.15116,0.44753,0,0
allocation,0,10,10,20,40,10,10,0.13401,0.33369,0,0
allocation,0,10,10,20,40,20,0,0.10981,0.22174,0,0
allocation,0,10,10,20,50,0,10,0.12962,0.29279,0,0
allocation,0,10,10,20,50,10,0,0.10166,0.18184,0,0
allocation,0,10,10,20,60,0,0,0.09134,0.14244,0,0
allocation,0,10,10,30,0,0,50,0.19699,0.94475,0,1
allocation,0,10,10,30,0,10,40,0.19008,0.82402,0,1
allocation,0,10,10,30,0,20,30,0.18210,0.70500,0,1
allocation,0,10,10,30,0,30,20,0.17260,0.58773,0,1
allocation,0,10,10,30,0,40,10,0.16083,0.47224,0,0
allocation,0,10,10,30,0,50,0,0.14543,0.35860,0,0
allocation,0,10,10,30,10,0,40,0.18977,0.77947,0,1
allocation,0,10,10,30,10,10,30,0.18157,0.66135,0,1
allocation,0,10,10,30,10,20,20,0.17166,0.54499,0,1
allocation,0,10,10,30,10,30,10,0.15913,0.43045,0,0
allocation,0,10,10,30,10,40,0,0.14224,0.31778,0,0
allocation,0,10,10,30,20,0,30,0.18112,0.61816,0,1
allocation,0,10,10,30,20,10,20,0.17075,0.50274,0,1
allocation,0,10,10,30,20,20,10,0.15732,0.38915,0,0
allocation,0,10,10,30,20,30,0,0.13856,0.27745,0,0
allocation,0,10,10,30,30,0,20,0.16989,0.46097,0,0
allocation,0,10,10,30,30,10,10,0.15537,0.34835,0,0
allocation,0,10,10,30,30,20,0,0.13416,0.23764,0,0
allocation,0,10,10,30,40,0,10,0.15320,0.30805,0,0
allocation,0,10,10,30,40,10,0,0.12869,0.19833,0,0
allocation,0,10,10,30,50,0,0,0.12153,0.15954,0,0
allocation,0,10,10,40,0,0,40,0.20452,0.78999,0,1
allocation,0,10,10,40,0,10,30,0.19813,0.67304,0,1
allocation,0,10,10,40,0,20,20,0.19049,0.55788,0,1
allocation,0,10,10,40,0,30,10,0.18085,0.44455,0,0
allocation,0,10,10,40,0,40,0,0.16766,0.33309,0,0
allocation,0,10,10,40,10,0,30,0.19905,0.63044,0,1
allocation,0,10,10,40,10,10,20,0.19135,0.51621,0,1
allocation,0,10,10,40,10,20,10,0.18138,0.40384,0,0
allocation,0,10,10,40,10,30,0,0.16715,0.29336,0,0
allocation,0,10,10,40,20,0,20,0.19259,0.47503,0,0
allocation,0,10,10,40,20,10,10,0.18228,0.36363,0,0
allocation,0,10,10,40,20,20,0,0.16674,0.25414,0,0
allocation,0,10,10,40,30,0,10,0.18368,0.32392,0,0
allocation,0,10,10,40,30,10,0,0.16639,0.21544,0,0
allocation,0,10,10,40,40,0,0,0.16593,0.17725,0,0
allocation,0,10,10,50,0,0,30,0.22016,0.64332,0,1
allocation,0,10,10,50,0,10,20,0.21628,0.53029,0,1
allocation,0,10,10,50,0,20,10,0.21167,0.41913,0,0
allocation,0,10,10,50,0,30,0,0.20538,0.30989,0,0
allocation,0,10,10,50,10,0,20,0.22053,0.48970,0,0
allocation,0,10,10,50,10,10,10,0.21706,0.37951,0,0
allocation,0,10,10,50,10,20,0,0.21217,0.27127,0,0
allocation,0,10,10,50,20,0,10,0.22436,0.34040,0,0
allocation,0,10,10,50,20,10,0,0.22194,0.23316,0,0
allocation,0,10,10,50,30,0,0,0.23637,0.19558,0,0
allocation,0,10,10,60,0,0,20,0.25565,0.50498,0,1
allocation,0,10,10,60,0,10,10,0.26347,0.39601,0,0
allocation,0,10,10,60,0,20,0,0.27924,0.28900,0,0
allocation,0,10,10,60,10,0,10,0.28100,0.35750,0,0
allocation,0,10,10,60,10,10,0,0.31051,0.25150,0,0
allocation,0,10,10,60,20,0,0,0.36088,0.21452,0,0
allocation,0,10,10,70,0,0,10,0.36449,0.37520,0,0
allocation,0,10,10,70,0,10,0,0.46861,0.27045,0,0
allocation,0,10,10,70,10,0,0,0.61088,0.23408,1,0
allocation,0,10,10,80,0,0,0,1.00075,0.25424,1,0
allocation,0,10,20,0,0,0,70,0.19235,1.27620,0,1
allocation,0,10,20,0,0,10,60,0.18569,1.14832,0,1
allocation,0,10,20,0,0,20,50,0.17834,1.02200,0,1
allocation,0,10,20,0,0,30,40,0.17013,0.89727,0,1
allocation,0,10,20,0,0,40,30,0.16080,0.77417,0,1
allocation,0,10,20,0,0,50,20,0.14999,0.65275,0,1
allocation,0,10,20,0,0,60,10,0.13715,0.53305,0,1
allocation,0,10,20,0,0,70,0,0.12142,0.41512,0,0
allocation,0,10,20,0,10,0,60,0.18455,1.10004,0,1
allocation,0,10,20,0,10,10,50,0.17701,0.97455,0,1
allocation,0,10,20,0,10,20,40,0.16853,0.85067,0,1
allocation,0,10,20,0,10,30,30,0.15882,0.72844,0,1
allocation,0,10,20,0,10,40,20,0.14745,0.60792,0,1
allocation,0,10,20,0,10,50,10,0.13377,0.48913,0,0
allocation,0,10,20,0,10,60,0,0.11674,0.37213,0,0
allocation,0,10,20,0,20,0,50,0.17567,0.92754,0,1
allocation,0,10,20,0,20,10,40,0.16689,0.80453,0,1
allocation,0,10,20,0,20,20,30,0.15675,0.68318,0,1
allocation,0,10,20,0,20,30,20,0.14474,0.56355,0,1
allocation,0,10,20,0,20,40,10,0.13009,0.44569,0,0
allocation,0,10,20,0,20,50,0,0.11150,0.32963,0,0
allocation,0,10,20,0,30,0,40,0.16520,0.75883,0,1
allocation,0,10,20,0,30,10,30,0.15457,0.63838,0,1
allocation,0,10,20,0,30,20,20,0.14184,0.51966,0,1
allocation,0,10,20,0,30,30,10,0.12605,0.40273,0,0
allocation,0,10,20,0,30,40,0,0.10556,0.28763,0,0
allocation,0,10,20,0,40,0,30,0.15229,0.59405,0,1
allocation,0,10,20,0,40,10,20,0.13871,0.47625,0,0
allocation,0,10,20,0,40,20,10,0.12155,0.36025,0,0
allocation,0,10,20,0,40,30,0,0.09873,0.24612,0,0
allocation,0,10,20,0,50,0,20,0.13529,0.43332,0,0
allocation,0,10,20,0,50,10,10,0.11648,0.31827,0,0
allocation,0,10,20,0,50,20,0,0.09070,0.20511,0,0
allocation,0,10,20,0,60,0,10,0.11067,0.27679,0,0
allocation,0,10,20,0,60,10,0,0.08108,0.16460,0,0
allocation,0,10,20,0,70,0,0,0.06924,0.12461,0,0
allocation,0,10,20,10,0,0,60,0.19345,1.10593,0,1
allocation,0,10,20,10,0,10,50,0.18657,0.98158,0,1
allocation,0,10,20,10,0,20,40,0.17884,0.85884,0,1
allocation,0,10,20,10,0,30,30,0.16997,0.73778,0,1
allocation,0,10,20,10,0,40,20,0.15955,0.61843,0,1
allocation,0,10,20,10,0,50,10,0.14692,0.50083,0,1
allocation,0,10,20,10,0,60,0,0.13099,0.38504,0,0
allocation,0,10,20,10,10,0,50,0.18571,0.93513,0,1
allocation,0,10,20,10,10,10,40,0.17775,0.81327,0,1
allocation,0,10,20,10,10,20,30,0.16854,0.69309,0,1
allocation,0,10,20,10,10,30,20,0.15759,0.57464,0,1
allocation,0,10,20,10,10,40,10,0.14411,0.45797,0,0
allocation,0,10,20,10,10,50,0,0.12672,0.34313,0,0
allocation,0,10,20,10,20,0,40,0.17668,0.76815,0,1
allocation,0,10,20,10,20,10,30,0.16709,0.64886,0,1
allocation,0,10,20,10,20,20,20,0.15553,0.53133,0,1
allocation,0,10,20,10,20,30,10,0.14103,0.41560,0,0
allocation,0,10,20,10,20,40,0,0.12186,0.30172,0,0
allocation,0,10,20,10,30,0,30,0.16560,0.60511,0,1
allocation,0,10,20,10,30,10,20,0.15334,0.48850,0,0
allocation,0,10,20,10,30,20,10,0.13763,0.37372,0,0
allocation,0,10,20,10,30,30,0,0.11622,0.26080,0,0
allocation,0,10,20,10,40,0,20,0.15099,0.44616,0,0
allocation,0,10,20,10,40,10,10,0.13380,0.33233,0,0
allocation,0,10,20,10,40,20,0,0.10952,0.22039,0,0
allocation,0,10,20,10,50,0,10,0.12939,0.29144,0,0
allocation,0,10,20,10,50,10,0,0.10132,0.18049,0,0
allocation,0,10,20,10,60,0,0,0.09095,0.14110,0,0
allocation,0,10,20,20,0,0,50,0.19689,0.94333,0,1
allocation,0,10,20,20,0,10,40,0.18997,0.82262,0,1
allocation,0,10,20,20,0,20,30,0.18198,0.70361,0,1
allocation,0,10,20,20,0,30,20,0.17246,0.58635,0,1
allocation,0,10,20,20,0,40,10,0.16067,0.47088,0,0
allocation,0,10,20,20,0,50,0,0.14524,0.35724,0,0
allocation,0,10,20,20,10,0,40,0.18966,0.77807,0,1
allocation,0,10,20,20,10,10,30,0.18144,0.65996,0,1
allocation,0,10,20,20,10,20,20,0.17152,0.54362,0,1
allocation,0,10,20,20,10,30,10,0.15897,0.42909,0,0
allocation,0,10,20,20,10,40,0,0.14205,0.31643,0,0
allocation,0,10,20,20,20,0,30,0.18100,0.61679,0,1
allocation,0,10,20,20,20,10,20,0.17061,0.50137,0,1
allocation,0,10,20,20,20,20,10,0.15716,0.38780,0,0
allocation,0,10,20,20,20,30,0,0.13835,0.27611,0,0
allocation,0,10,20,20,30,0,20,0.16975,0.45962,0,0
allocation,0,10,20,20,30,10,10,0.15520,0.34700,0,0
allocation,0,10,20,20,30,20,0,0.13395,0.23630,0,0
allocation,0,10,20,20,40,0,10,0.15304,0.30671,0,0
allocation,0,10,20,20,40,10,0,0.12848,0.19700,0,0
allocation,0,10,20,20,50,0,0,0.12130,0.15821,0,0
allocation,0,10,20,30,0,0,40,0.20442,0.78861,0,1
allocation,0,10,20,30,0,10,30,0.19802,0.67168,0,1
allocation,0,10,20,30,0,20,20,0.19038,0.55652,0,1
allocation,0,10,20,30,0,30,10,0.18073,0.44320,0,0
allocation,0,10,20,30,0,40,0,0.16754,0.33175,0,0
allocation,0,10,20,30,10,0,30,0.19895,0.62908,0,1
allocation,0,10,20,30,10,10,20,0.19125,0.51486,0,1
allocation,0,10,20,30,10,20,10,0.18128,0.40250,0,0
allocation,0,10,20,30,10,30,0,0.16706,0.29203,0,0
allocation,0,10,20,30,20,0,20,0.19249,0.47369,0,0
allocation,0,10,20,30,20,10,10,0.18220,0.36229,0,0
allocation,0,10,20,30,20,20,0,0.16669,0.25282,0,0
allocation,0,10,20,30,30,0,10,0.18364,0.32259,0,0
allocation,0,10,20,30,30,10,0,0.16643,0.21412,0,0
allocation,0,10,20,30,40,0,0,0.16613,0.17594,0,0
allocation,0,10,20,40,0,0,30,0.22009,0.64198,0,1
allocation,0,10,20,40,0,10,20,0.21623,0.52896,0,1
allocation,0,10,20,40,0,20,10,0.21167,0.41781,0,0
allocation,0,10,20,40,0,30,0,0.20550,0.30857,0,0
allocation,0,10,20,40,10,0,20,0.22051,0.48837,0,0
allocation,0,10,20,40,10,10,10,0.21712,0.37819,0,0
allocation,0,10,20,40,10,20,0,0.21246,0.26996,0,0
allocation,0,10,20,40,20,0,10,0.22454,0.33909,0,0
allocation,0,10,20,40,20,10,0,0.22258,0.23186,0,0
allocation,0,10,20,40,30,0,0,0.23778,0.19428,0,0
allocation,0,10,20,50,0,0,20,0.25574,0.50366,0,1
allocation,0,10,20,50,0,10,10,0.26380,0.39471,0,0
allocation,0,10,20,50,0,20,0,0.28031,0.28771,0,0
allocation,0,10,20,50,10,0,10,0.28161,0.35620,0,0
allocation,0,10,20,50,10,10,0,0.31277,0.25021,0,0
allocation,0,10,20,50,20,0,0,0.36631,0.21324,0,0
allocation,0,10,20,60,0,0,10,0.36604,0.37391,0,0
allocation,0,10,20,60,0,10,0,0.47620,0.26917,0,0
allocation,0,10,20,60,10,0,0,0.63409,0.23281,1,0
allocation,0,10,20,70,0,0,0,1.07920,0.25298,1,0
allocation,0,10,30,0,0,0,60,0.19335,1.10449,0,1
allocation,0,10,30,0,0,10,50,0.18646,0.98014,0,1
allocation,0,10,30,0,0,20,40,0.17872,0.85742,0,1
allocation,0,10,30,0,0,30,30,0.16984,0.73637,0,1
allocation,0,10,30,0,0,40,20,0.15940,0.61703,0,1
allocation,0,10,30,0,0,50,10,0.14675,0.49944,0,0
allocation,0,10,30,0,0,60,0,0.13078,0.38366,0,0
allocation,0,10,30,0,10,0,50,0.18560,0.93371,0,1
allocation,0,10,30,0,10,10,40,0.17763,0.81185,0,1
allocation,0,10,30,0,10,20,30,0.16841,0.69169,0,1
allocation,0,10,30,0,10,30,20,0.15744,0.57325,0,1
allocation,0,10,30,0,10,40,10,0.14392,0.45659,0,0
allocation,0,10,30,0,10,50,0,0.12650,0.34176,0,0
allocation,0,10,30,0,20,0,40,0.17655,0.76674,0,1
allocation,0,10,30,0,20,10,30,0.16695,0.64747,0,1
allocation,0,10,30,0,20,20,20,0.15537,0.52995,0,1
allocation,0,10,30,0,20,30,10,0.14084,0.41423,0,0
allocation,0,10,30,0,20,40,0,0.12162,0.30036,0,0
allocation,0,10,30,0,30,0,30,0.16546,0.60372,0,1
allocation,0,10,30,0,30,10,20,0.15317,0.48713,0,0
allocation,0,10,30,0,30,20,10,0.13742,0.37235,0,0
allocation,0,10,30,0,30,30,0,0.11595,0.25945,0,0
allocation,0,10,30,0,40,0,20,0.15081,0.44479,0,0
allocation,0,10,30,0,40,10,10,0.13357,0.33097,0,0
allocation,0,10,30,0,40,20,0,0.10922,0.21905,0,0
allocation,0,10,30,0,50,0,10,0.12916,0.29009,0,0
allocation,0,10,30,0,50,10,0,0.10098,0.17915,0,0
allocation,0,10,30,0,60,0,0,0.09054,0.13977,0,0
allocation,0,10,30,10,0,0,50,0.19678,0.94192,0,1
allocation,0,10,30,10,0,10,40,0.18985,0.82123,0,1
allocation,0,10,30,10,0,20,30,0.18185,0.70223,0,1
allocation,0,10,30,10,0,30,20,0.17232,0.58497,0,1
allocation,0,10,30,10,0,40,10,0.16051,0.46951,0,0
allocation,0,10,30,10,0,50,0,0.14504,0.35589,0,0
allocation,0,10,30,10,10,0,40,0.18954,0.77668,0,1
allocation,0,10,30,10,10,10,30,0.18131,0.65858,0,1
allocation,0,10,30,10,10,20,20,0.17138,0.54225,0,1
allocation,0,10,30,10,10,30,10,0.15880,0.42773,0,0
allocation,0,10,30,10,10,40,0,0.14184,0.31508,0,0
allocation,0,10,30,10,20,0,30,0.18087,0.61542,0,1
allocation,0,10,30,10,20,10,20,0.17047,0.50001,0,1
allocation,0,10,30,10,20,20,10,0.15698,0.38645,0,0
allocation,0,10,30,10,20,30,0,0.13814,0.27477,0,0
allocation,0,10,30,10,30,0,20,0.16960,0.45826,0,0
allocation,0,10,30,10,30,10,10,0.15502,0.34566,0,0
allocation,0,10,30,10,30,20,0,0.13372,0.23497,0,0
allocation,0,10,30,10,40,0,10,0.15286,0.30537,0,0
allocation,0,10,30,10,40,10,0,0.12823,0.19567,0,0
allocation,0,10,30,10,50,0,0,0.12105,0.15689,0,0
allocation,0,10,30,20,0,0,40,0.20431,0.78723,0,1
allocation,0,10,30,20,0,10,30,0.19791,0.67031,0,1
allocation,0,10,30,20,0,20,20,0.19026,0.55517,0,1
allocation,0,10,30,20,0,30,10,0.18060,0.44186,0,0
allocation,0,10,30,20,0,40,0,0.16740,0.33042,0,0
allocation,0,10,30,20,10,0,30,0.19884,0.62772,0,1
allocation,0,10,30,20,10,10,20,0.19113,0.51352,0,1
allocation,0,10,30,20,10,20,10,0.18116,0.40116,0,0
allocation,0,10,30,20,10,30,0,0.16694,0.29071,0,0
allocation,0,10,30,20,20,0,20,0.19238,0.47235,0,0
allocation,0,10,30,20,20,10,10,0.18210,0.36096,0,0
allocation,0,10,30,20,20,20,0,0.16661,0.25150,0,0
allocation,0,10,30,20,30,0,10,0.18357,0.32127,0,0
allocation,0,10,30,20,30,10,0,0.16642,0.21281,0,0
allocation,0,10,30,20,40,0,0,0.16628,0.17464,0,0
allocation,0,10,30,30,0,0,30,0.22000,0.64063,0,1
allocation,0,10,30,30,0,10,20,0.21616,0.52763,0,1
allocation,0,10,30,30,0,20,10,0.21164,0.41648,0,0
allocation,0,10,30,30,0,30,0,0.20558,0.30726,0,0
allocation,0,10,30,30,10,0,20,0.22047,0.48705,0,0
allocation,0,10,30,30,10,10,10,0.21716,0.37688,0,0
allocation,0,10,30,30,10,20,0,0.21271,0.26865,0,0
allocation,0,10,30,30,20,0,10,0.22468,0.33778,0,0
allocation,0,10,30,30,20,10,0,0.22316,0.23056,0,0
allocation,0,10,30,30,30,0,0,0.23908,0.19299,0,0
allocation,0,10,30,40,0,0,20,0.25580,0.50235,0,1
allocation,0,10,30,40,0,10,10,0.26407,0.39341,0,0
allocation,0,10,30,40,0,20,0,0.28128,0.28642,0,0
allocation,0,10,30,40,10,0,10,0.28215,0.35490,0,0
allocation,0,10,30,40,10,10,0,0.31490,0.24893,0,0
allocation,0,10,30,40,20,0,0,0.37160,0.21196,0,0
allocation,0,10,30,50,0,0,10,0.36748,0.37263,0,0
allocation,0,10,30,50,0,10,0,0.48358,0.26790,0,0
allocation,0,10,30,50,10,0,0,0.65818,0.23154,1,0
allocation,0,10,30,60,0,0,0,1.16937,0.25173,1,0
allocation,0,10,40,0,0,0,50,0.19668,0.94052,0,1
allocation,0,10,40,0,0,10,40,0.18974,0.81983,0,1
allocation,0,10,40,0,0,20,30,0.18172,0.70085,0,1
allocation,0,10,40,0,0,30,20,0.17218,0.58360,0,1
allocation,0,10,40,0,0,40,10,0.16034,0.46815,0,0
allocation,0,10,40,0,0,50,0,0.14484,0.35454,0,0
allocation,0,10,40,0,10,0,40,0.18942,0.77530,0,1
allocation,0,10,40,0,10,10,30,0.18118,0.65721,0,1
allocation,0,10,40,0,10,20,20,0.17122,0.54089,0,1
allocation,0,10,40,0,10,30,10,0.15862,0.42638,0,0
allocation,0,10,40,0,10,40,0,0.14162,0.31374,0,0
allocation,0,10,40,0,20,0,30,0.18073,0.61405,0,1
allocation,0,10,40,0,20,10,20,0.17031,0.49866,0,0
allocation,0,10,40,0,20,20,10,0.15680,0.38511,0,0
allocation,0,10,40,0,20,30,0,0.13790,0.27344,0,0
allocation,0,10,40,0,30,0,20,0.16944,0.45691,0,0
allocation,0,10,40,0,30,10,10,0.15483,0.34432,0,0
allocation,0,10,40,0,30,20,0,0.13347,0.23364,0,0
allocation,0,10,40,0,40,0,10,0.15266,0.30404,0,0
allocation,0,10,40,0,40,10,0,0.12797,0.19435,0,0
allocation,0,10,40,0,50,0,0,0.12076,0.15558,0,0
allocation,0,10,40,10,0,0,40,0.20420,0.78586,0,1
allocation,0,10,40,10,0,10,30,0.19779,0.66895,0,1
allocation,0,10,40,10,0,20,20,0.19013,0.55382,0,1
allocation,0,10,40,10,0,30,10,0.18046,0.44052,0,0
allocation,0,10,40,10,0,40,0,0.16725,0.32909,0,0
allocation,0,10,40,10,10,0,30,0.19872,0.62637,0,1
allocation,0,10,40,10,10,10,20,0.19100,0.51217,0,1
allocation,0,10,40,10,10,20,10,0.18102,0.39983,0,0
allocation,0,10,40,10,10,30,0,0.16680,0.28939,0,0
allocation,0,10,40,10,20,0,20,0.19226,0.47102,0,0
allocation,0,10,40,10,20,10,10,0.18198,0.35964,0,0
allocation,0,10,40,10,20,20,0,0.16650,0.25019,0,0
allocation,0,10,40,10,30,0,10,0.18347,0.31995,0,0
allocation,0,10,40,10,30,10,0,0.16638,0.21150,0,0
allocation,0,10,40,10,40,0,0,0.16637,0.17334,0,0
allocation,0,10,40,20,0,0,30,0.21991,0.63930,0,1
allocation,0,10,40,20,0,10,20,0.21608,0.52630,0,1
allocation,0,10,40,20,0,20,10,0.21159,0.41517,0,0
allocation,0,10,40,20,0,30,0,0.20562,0.30595,0,0
allocation,0,10,40,20,10,0,20,0.22041,0.48573,0,0
allocation,0,10,40,20,10,10,10,0.21716,0.37557,0,0
allocation,0,10,40,20,10,20,0,0.21290,0.26735,0,0
allocation,0,10,40,20,20,0,10,0.22477,0.33648,0,0
allocation,0,10,40,20,20,10,0,0.22365,0.22927,0,0
allocation,0,10,40,20,30,0,0,0.24028,0.19171,0,0
allocation,0,10,40,30,0,0,20,0.25584,0.50105,0,1
allocation,0,10,40,30,0,10,10,0.26430,0.39211,0,0
allocation,0,10,40,30,0,20,0,0.28216,0.28513,0,0
allocation,0,10,40,30,10,0,10,0.28263,0.35361,0,0
allocation,0,10,40,30,10,10,0,0.31687,0.24765,0,0
allocation,0,10,40,30,20,0,0,0.37669,0.21069,0,0
allocation,0,10,40,40,0,0,10,0.36878,0.37136,0,0
allocation,0,10,40,40,0,10,0,0.49066,0.26663,0,0
allocation,0,10,40,40,10,0,0,0.68294,0.23028,1,0
allocation,0,10,40,50,0,0,0,1.27311,0.25048,1,0
allocation,0,10,50,0,0,0,40,0.20409,0.78450,0,1
allocation,0,10,50,0,0,10,30,0.19767,0.66760,0,1
allocation,0,10,50,0,0,20,20,0.19000,0.55248,0,1
allocation,0,10,50,0,0,30,10,0.18031,0.43919,0,0
allocation,0,10,50,0,0,40,0,0.16708,0.32777,0,0
allocation,0,10,50,0,10,0,30,0.19859,0.62502,0,1
allocation,0,10,50,0,10,10,20,0.19086,0.51084,0,1
allocation,0,10,50,0,10,20,10,0.18087,0.39850,0,0
allocation,0,10,50,0,10,30,0,0.16664,0.28807,0,0
allocation,0,10,50,0,20,0,20,0.19213,0.46969,0,0
allocation,0,10,50,0,20,10,10,0.18184,0.35832,0,0
allocation,0,10,50,0,20,20,0,0.16636,0.24888,0,0
allocation,0,10,50,0,30,0,10,0.18335,0.31864,0,0
allocation,0,10,50,0,30,10,0,0.16630,0.21020,0,0
allocation,0,10,50,0,40,0,0,0.16641,0.17204,0,0
allocation,0,10,50,10,0,0,30,0.21981,0.63797,0,1
allocation,0,10,50,10,0,10,20,0.21598,0.52498,0,1
allocation,0,10,50,10,0,20,10,0.21152,0.41386,0,0
allocation,0,10,50,10,0,30,0,0.20562,0.30465,0,0
allocation,0,10,50,10,10,0,20,0.22033,0.48441,0,0
allocation,0,10,50,10,10,10,10,0.21713,0.37427,0,0
allocation,0,10,50,10,10,20,0,0.21303,0.26606,0,0
